iso3,indicator_id,value,year,source_id
UZB,ief_overall,60.3,2026,IEF-2026
NAM,ief_overall,60.2,2026,IEF-2026
BEN,ief_overall,60.0,2026,IEF-2026
VCT,ief_overall,60.0,2026,IEF-2026
KWT,ief_overall,59.9,2026,IEF-2026
COL,ief_overall,59.8,2026,IEF-2026
MEX,ief_overall,59.8,2026,IEF-2026
FJI,ief_overall,59.5,2026,IEF-2026
JOR,ief_overall,59.3,2026,IEF-2026
HND,ief_overall,59.1,2026,IEF-2026
TZA,ief_overall,59.0,2026,IEF-2026
TON,ief_overall,58.9,2026,IEF-2026
KHM,ief_overall,58.7,2026,IEF-2026
GUY,ief_overall,58.7,2026,IEF-2026
ZAF,ief_overall,58.6,2026,IEF-2026
MDA,ief_overall,58.1,2026,IEF-2026
CIV,ief_overall,58.1,2026,IEF-2026
SLV,ief_overall,57.7,2026,IEF-2026
SWZ,ief_overall,57.5,2026,IEF-2026
BTN,ief_overall,57.5,2026,IEF-2026
ARG,ief_overall,57.4,2026,IEF-2026
GHA,ief_overall,57.3,2026,IEF-2026
MDG,ief_overall,57.0,2026,IEF-2026
GAB,ief_overall,56.6,2026,IEF-2026
RWA,ief_overall,56.5,2026,IEF-2026
DJI,ief_overall,56.3,2026,IEF-2026
GMB,ief_overall,56.3,2026,IEF-2026
DMA,ief_overall,56.1,2026,IEF-2026
KGZ,ief_overall,56.0,2026,IEF-2026
ECU,ief_overall,55.6,2026,IEF-2026
KEN,ief_overall,55.5,2026,IEF-2026
TUR,ief_overall,55.0,2026,IEF-2026
LSO,ief_overall,54.9,2026,IEF-2026
NGA,ief_overall,54.8,2026,IEF-2026
BGD,ief_overall,54.9,2026,IEF-2026
AGO,ief_overall,54.4,2026,IEF-2026
PNG,ief_overall,54.3,2026,IEF-2026
MRT,ief_overall,53.9,2026,IEF-2026
SLB,ief_overall,53.7,2026,IEF-2026
NIC,ief_overall,53.6,2026,IEF-2026
SEN,ief_overall,53.2,2026,IEF-2026
GIN,ief_overall,53.1,2026,IEF-2026
SUR,ief_overall,53.1,2026,IEF-2026
NPL,ief_overall,52.9,2026,IEF-2026
COM,ief_overall,52.7,2026,IEF-2026
TJK,ief_overall,52.5,2026,IEF-2026
IND,ief_overall,52.5,2026,IEF-2026
UGA,ief_overall,52.4,2026,IEF-2026
BRA,ief_overall,52.4,2026,IEF-2026
MLI,ief_overall,52.1,2026,IEF-2026
CMR,ief_overall,52.0,2026,IEF-2026
ZMB,ief_overall,51.9,2026,IEF-2026
TGO,ief_overall,51.6,2026,IEF-2026
TCD,ief_overall,51.2,2026,IEF-2026
NER,ief_overall,51.0,2026,IEF-2026
LAO,ief_overall,50.9,2026,IEF-2026
KIR,ief_overall,50.8,2026,IEF-2026
MWI,ief_overall,50.7,2026,IEF-2026
LKA,ief_overall,50.3,2026,IEF-2026
RUS,ief_overall,50.3,2026,IEF-2026
EGY,ief_overall,50.3,2026,IEF-2026
LBR,ief_overall,49.8,2026,IEF-2026
SLE,ief_overall,49.6,2026,IEF-2026
MOZ,ief_overall,49.6,2026,IEF-2026
BLR,ief_overall,49.1,2026,IEF-2026
BFA,ief_overall,49.1,2026,IEF-2026
PAK,ief_overall,48.9,2026,IEF-2026
COG,ief_overall,48.6,2026,IEF-2026
CHN,ief_overall,48.3,2026,IEF-2026
ETH,ief_overall,48.1,2026,IEF-2026
TUN,ief_overall,48.1,2026,IEF-2026
TLS,ief_overall,47.9,2026,IEF-2026
MDV,ief_overall,47.6,2026,IEF-2026
GNQ,ief_overall,47.4,2026,IEF-2026
TKM,ief_overall,47.0,2026,IEF-2026
COD,ief_overall,47.0,2026,IEF-2026
HTI,ief_overall,46.1,2026,IEF-2026
DZA,ief_overall,45.8,2026,IEF-2026
MMR,ief_overall,44.5,2026,IEF-2026
GNB,ief_overall,43.2,2026,IEF-2026
LBN,ief_overall,43.1,2026,IEF-2026
CAF,ief_overall,43.1,2026,IEF-2026
BOL,ief_overall,42.4,2026,IEF-2026
IRN,ief_overall,41.8,2026,IEF-2026
BDI,ief_overall,40.2,2026,IEF-2026
ERI,ief_overall,39.6,2026,IEF-2026
ZWE,ief_overall,35.2,2026,IEF-2026
SDN,ief_overall,32.5,2026,IEF-2026
VEN,ief_overall,27.3,2026,IEF-2026
CUB,ief_overall,25.2,2026,IEF-2026
PRK,ief_overall,3.1,2026,IEF-2026
